user_id,plan_id,subscription_date,status,monthly_revenue_usd
774,1,2024-06-08,Active,0
774,1,2024-07-08,Active,0
774,1,2024-08-08,Active,0
774,1,2024-09-08,Active,0
774,1,2024-10-08,Active,0
774,1,2024-11-08,Active,0
774,1,2024-12-08,Active,0
774,1,2025-01-08,Active,0
774,1,2025-02-08,Active,0
774,1,2025-03-08,Active,0
774,1,2025-04-08,Active,0
775,2,2023-07-04,Active,20
776,2,2025-01-17,Active,20
776,2,2025-02-17,Active,20
776,2,2025-03-17,Active,20
776,2,2025-04-17,Active,20
777,1,2024-11-26,Active,0
777,1,2024-12-26,Active,0
777,1,2025-01-26,Active,0
777,1,2025-02-26,Active,0
777,1,2025-03-26,Active,0
778,4,2023-10-22,Active,100
778,4,2023-11-22,Cancelled,100
779,2,2024-09-26,Active,20
779,2,2024-10-26,Active,20
779,2,2024-11-26,Active,20
779,2,2024-12-26,Active,20
779,2,2025-01-26,Active,20
779,2,2025-02-26,Active,20
779,2,2025-03-26,Active,20
780,2,2023-12-20,Active,20
780,2,2024-01-20,Active,20
780,2,2024-02-20,Active,20
780,2,2024-03-20,Active,20
780,2,2024-04-20,Active,20
780,2,2024-05-20,Active,20
780,2,2024-06-20,Active,20
780,2,2024-07-20,Active,20
781,4,2023-10-14,Active,100
781,4,2023-11-14,Active,100
781,4,2023-12-14,Active,100
781,4,2024-01-14,Active,100
781,4,2024-02-14,Active,100
781,4,2024-03-14,Active,100
781,4,2024-04-14,Active,100
781,4,2024-05-14,Active,100
781,4,2024-06-14,Active,100
781,4,2024-07-14,Active,100
781,4,2024-08-14,Active,100
781,4,2024-09-14,Active,100
781,4,2024-10-14,Active,100
781,4,2024-11-14,Active,100
781,4,2024-12-14,Active,100
781,4,2025-01-14,Active,100
781,4,2025-02-14,Active,100
781,4,2025-03-14,Active,100
781,4,2025-04-14,Active,100
782,2,2025-01-08,Active,20
782,2,2025-02-08,Active,20
782,2,2025-03-08,Active,20
783,4,2023-09-24,Active,100
783,4,2023-10-24,Active,100
783,4,2023-11-24,Active,100
783,4,2023-12-24,Active,100
783,4,2024-01-24,Active,100
783,4,2024-02-24,Active,100
783,4,2024-03-24,Active,100
783,4,2024-04-24,Active,100
783,4,2024-05-24,Active,100
783,4,2024-06-24,Active,100
783,4,2024-07-24,Active,100
783,4,2024-08-24,Active,100
783,4,2024-09-24,Active,100
783,4,2024-10-24,Active,100
783,4,2024-11-24,Active,100
783,4,2024-12-24,Active,100
783,4,2025-01-24,Active,100
783,4,2025-02-24,Active,100
783,4,2025-03-24,Active,100
784,2,2023-08-15,Active,20
784,2,2023-09-15,Active,20
785,1,2023-05-11,Active,0
786,3,2023-05-28,Active,50
786,3,2023-06-28,Active,50
786,3,2023-07-28,Active,50
786,3,2023-08-28,Active,50
786,3,2023-09-28,Active,50
786,3,2023-10-28,Active,50
786,3,2023-11-28,Active,50
786,3,2023-12-28,Active,50
787,2,2023-10-30,Active,20
787,2,2023-11-30,Active,20
787,2,2023-12-30,Active,20
787,2,2024-01-30,Active,20
787,2,2024-02-29,Active,20
787,2,2024-03-30,Active,20
787,2,2024-04-30,Active,20
788,3,2024-04-26,Active,50
789,4,2024-08-09,Active,100
789,4,2024-09-09,Active,100
789,4,2024-10-09,Active,100
789,4,2024-11-09,Active,100
789,4,2024-12-09,Active,100
789,4,2025-01-09,Active,100
789,4,2025-02-09,Active,100
789,4,2025-03-09,Active,100
789,4,2025-04-09,Active,100
790,3,2025-02-11,Active,50
790,3,2025-03-11,Active,50
790,3,2025-04-11,Active,50
791,2,2024-12-09,Active,20
791,2,2025-01-09,Active,20
791,2,2025-02-09,Active,20
791,2,2025-03-09,Active,20
791,2,2025-04-09,Active,20
792,3,2023-06-18,Active,50
792,3,2023-07-18,Active,50
792,3,2023-08-18,Active,50
792,3,2023-09-18,Active,50
792,3,2023-10-18,Active,50
793,2,2024-04-10,Active,20
793,2,2024-05-10,Active,20
793,2,2024-06-10,Active,20
793,2,2024-07-10,Active,20
793,2,2024-08-10,Active,20
793,2,2024-09-10,Active,20
793,2,2024-10-10,Active,20
793,2,2024-11-10,Active,20
793,2,2024-12-10,Active,20
793,2,2025-01-10,Active,20
793,2,2025-02-10,Active,20
793,2,2025-03-10,Active,20
793,2,2025-04-10,Active,20
794,2,2024-03-09,Active,20
794,2,2024-04-09,Active,20
794,2,2024-05-09,Active,20
794,2,2024-06-09,Active,20
794,2,2024-07-09,Active,20
794,2,2024-08-09,Active,20
794,2,2024-09-09,Active,20
794,2,2024-10-09,Active,20
794,2,2024-11-09,Active,20
794,2,2024-12-09,Active,20
794,2,2025-01-09,Active,20
794,2,2025-02-09,Active,20
794,2,2025-03-09,Active,20
794,2,2025-04-09,Active,20
795,3,2025-03-11,Active,50
795,3,2025-04-11,Active,50
796,1,2024-08-24,Active,0
796,1,2024-09-24,Active,0
796,1,2024-10-24,Active,0
796,1,2024-11-24,Active,0
796,1,2024-12-24,Active,0
796,1,2025-01-24,Active,0
796,1,2025-02-24,Active,0
796,1,2025-03-24,Active,0
797,3,2024-07-13,Active,50
797,3,2024-08-13,Active,50
797,3,2024-09-13,Active,50
797,3,2024-10-13,Active,50
797,3,2024-11-13,Active,50
797,3,2024-12-13,Active,50
797,3,2025-01-13,Active,50
798,3,2023-09-21,Active,50
798,3,2023-10-21,Active,50
798,3,2023-11-21,Active,50
798,3,2023-12-21,Active,50
798,3,2024-01-21,Active,50
798,3,2024-02-21,Active,50
798,3,2024-03-21,Active,50
798,3,2024-04-21,Active,50
798,3,2024-05-21,Active,50
798,3,2024-06-21,Active,50
798,3,2024-07-21,Active,50
798,3,2024-08-21,Active,50
798,3,2024-09-21,Active,50
798,3,2024-10-21,Active,50
798,3,2024-11-21,Active,50
799,3,2024-10-31,Active,50
799,3,2024-11-30,Active,50
799,3,2024-12-31,Active,50
799,3,2025-01-31,Active,50
799,3,2025-02-28,Active,50
799,3,2025-03-31,Active,50
800,2,2024-10-14,Active,20
800,2,2024-11-14,Active,20
800,2,2024-12-14,Active,20
800,2,2025-01-14,Active,20
800,2,2025-02-14,Active,20
800,2,2025-03-14,Active,20
800,2,2025-04-14,Active,20
801,3,2024-02-15,Active,50
801,3,2024-03-15,Active,50
801,3,2024-04-15,Active,50
801,3,2024-05-15,Active,50
801,3,2024-06-15,Active,50
801,3,2024-07-15,Active,50
801,3,2024-08-15,Active,50
801,3,2024-09-15,Active,50
801,3,2024-10-15,Active,50
801,3,2024-11-15,Active,50
801,3,2024-12-15,Active,50
801,3,2025-01-15,Active,50
802,2,2024-05-10,Active,20
802,2,2024-06-10,Active,20
802,2,2024-07-10,Active,20
802,2,2024-08-10,Active,20
802,2,2024-09-10,Active,20
802,2,2024-10-10,Active,20
803,3,2024-02-27,Active,50
803,3,2024-03-27,Active,50
803,3,2024-04-27,Active,50
803,3,2024-05-27,Active,50
803,3,2024-06-27,Active,50
803,3,2024-07-27,Active,50
803,3,2024-08-27,Active,50
803,3,2024-09-27,Active,50
803,3,2024-10-27,Active,50
803,3,2024-11-27,Active,50
803,3,2024-12-27,Active,50
803,3,2025-01-27,Active,50
803,3,2025-02-27,Active,50
803,3,2025-03-27,Active,50
804,1,2023-10-29,Active,0
804,1,2023-11-29,Active,0
804,1,2023-12-29,Active,0
804,1,2024-01-29,Active,0
804,1,2024-02-29,Active,0
804,1,2024-03-29,Active,0
804,1,2024-04-29,Active,0
804,1,2024-05-29,Active,0
804,1,2024-06-29,Active,0
804,1,2024-07-29,Active,0
804,1,2024-08-29,Active,0
804,1,2024-09-29,Active,0
804,1,2024-10-29,Active,0
804,1,2024-11-29,Active,0
804,1,2024-12-29,Active,0
804,1,2025-01-29,Active,0
804,1,2025-02-28,Active,0
804,1,2025-03-29,Active,0
805,1,2023-08-15,Active,0
805,1,2023-09-15,Active,0
805,1,2023-10-15,Active,0
805,1,2023-11-15,Active,0
805,1,2023-12-15,Active,0
805,1,2024-01-15,Active,0
805,1,2024-02-15,Active,0
805,1,2024-03-15,Active,0
805,1,2024-04-15,Active,0
805,1,2024-05-15,Active,0
805,1,2024-06-15,Active,0
805,1,2024-07-15,Active,0
805,1,2024-08-15,Active,0
805,1,2024-09-15,Active,0
805,1,2024-10-15,Active,0
805,1,2024-11-15,Active,0
805,1,2024-12-15,Active,0
805,1,2025-01-15,Active,0
805,1,2025-02-15,Active,0
805,1,2025-03-15,Active,0
805,1,2025-04-15,Active,0
806,1,2024-09-13,Active,0
806,1,2024-10-13,Active,0
806,1,2024-11-13,Active,0
806,1,2024-12-13,Active,0
806,1,2025-01-13,Active,0
806,1,2025-02-13,Active,0
806,1,2025-03-13,Active,0
806,1,2025-04-13,Active,0
807,2,2024-10-08,Active,20
807,2,2024-11-08,Active,20
807,2,2024-12-08,Active,20
807,2,2025-01-08,Active,20
808,2,2023-04-27,Active,20
808,2,2023-05-27,Active,20
808,2,2023-06-27,Active,20
808,2,2023-07-27,Active,20
808,2,2023-08-27,Active,20
808,2,2023-09-27,Active,20
809,3,2025-03-16,Active,50
809,3,2025-04-16,Active,50
810,2,2024-11-26,Active,20
810,2,2024-12-26,Active,20
810,2,2025-01-26,Active,20
810,2,2025-02-26,Active,20
811,2,2025-02-19,Active,20
811,2,2025-03-19,Active,20
811,2,2025-04-19,Active,20
812,1,2024-12-11,Cancelled,0
813,2,2025-03-10,Active,20
813,2,2025-04-10,Active,20
814,2,2023-07-14,Active,20
814,2,2023-08-14,Active,20
814,2,2023-09-14,Active,20
814,2,2023-10-14,Active,20
814,2,2023-11-14,Active,20
814,2,2023-12-14,Active,20
814,2,2024-01-14,Active,20
814,2,2024-02-14,Active,20
814,2,2024-03-14,Active,20
814,2,2024-04-14,Active,20
814,2,2024-05-14,Active,20
814,2,2024-06-14,Active,20
814,2,2024-07-14,Active,20
814,2,2024-08-14,Active,20
814,2,2024-09-14,Active,20
814,2,2024-10-14,Active,20
814,2,2024-11-14,Active,20
814,2,2024-12-14,Active,20
814,2,2025-01-14,Active,20
815,1,2024-12-17,Active,0
815,1,2025-01-17,Active,0
815,1,2025-02-17,Active,0
815,1,2025-03-17,Active,0
815,1,2025-04-17,Active,0
816,1,2024-03-18,Active,0
816,1,2024-04-18,Active,0
816,1,2024-05-18,Active,0
816,1,2024-06-18,Active,0
816,1,2024-07-18,Active,0
816,1,2024-08-18,Active,0
816,1,2024-09-18,Active,0
816,1,2024-10-18,Active,0
816,1,2024-11-18,Active,0
816,1,2024-12-18,Active,0
816,1,2025-01-18,Active,0
816,1,2025-02-18,Active,0
816,1,2025-03-18,Active,0
817,1,2023-10-09,Active,0
817,1,2023-11-09,Active,0
817,1,2023-12-09,Active,0
817,1,2024-01-09,Active,0
817,1,2024-02-09,Active,0
817,1,2024-03-09,Active,0
817,1,2024-04-09,Active,0
817,1,2024-05-09,Active,0
817,1,2024-06-09,Active,0
817,1,2024-07-09,Active,0
817,1,2024-08-09,Active,0
817,1,2024-09-09,Active,0
817,1,2024-10-09,Active,0
818,1,2023-09-06,Active,0
818,1,2023-10-06,Active,0
818,1,2023-11-06,Active,0
818,1,2023-12-06,Active,0
818,1,2024-01-06,Active,0
818,1,2024-02-06,Active,0
818,1,2024-03-06,Active,0
818,1,2024-04-06,Active,0
818,1,2024-05-06,Active,0
818,1,2024-06-06,Active,0
818,1,2024-07-06,Active,0
818,1,2024-08-06,Active,0
818,1,2024-09-06,Active,0
818,1,2024-10-06,Active,0
818,1,2024-11-06,Active,0
818,1,2024-12-06,Active,0
818,1,2025-01-06,Active,0
818,1,2025-02-06,Active,0
818,1,2025-03-06,Active,0
818,1,2025-04-06,Active,0
819,2,2025-01-06,Active,20
819,2,2025-02-06,Active,20
819,2,2025-03-06,Active,20
819,2,2025-04-06,Active,20
820,1,2024-10-14,Active,0
820,1,2024-11-14,Active,0
820,1,2024-12-14,Active,0
821,3,2024-05-29,Active,50
821,3,2024-06-29,Active,50
821,3,2024-07-29,Active,50
821,3,2024-08-29,Active,50
821,3,2024-09-29,Active,50
821,3,2024-10-29,Active,50
821,3,2024-11-29,Active,50
821,3,2024-12-29,Active,50
821,3,2025-01-29,Active,50
821,3,2025-02-28,Active,50
821,3,2025-03-29,Active,50
822,3,2024-04-17,Active,50
822,3,2024-05-17,Active,50
822,3,2024-06-17,Active,50
822,3,2024-07-17,Active,50
822,3,2024-08-17,Active,50
822,3,2024-09-17,Active,50
822,3,2024-10-17,Active,50
822,3,2024-11-17,Active,50
822,3,2024-12-17,Active,50
822,3,2025-01-17,Active,50
822,3,2025-02-17,Active,50
822,3,2025-03-17,Active,50
822,3,2025-04-17,Active,50
823,2,2023-06-01,Active,20
823,2,2023-07-01,Active,20
823,2,2023-08-01,Active,20
823,2,2023-09-01,Active,20
823,2,2023-10-01,Active,20
823,2,2023-11-01,Active,20
823,2,2023-12-01,Active,20
823,2,2024-01-01,Active,20
823,2,2024-02-01,Active,20
823,2,2024-03-01,Active,20
823,2,2024-04-01,Active,20
823,2,2024-05-01,Active,20
823,2,2024-06-01,Active,20
823,2,2024-07-01,Active,20
823,2,2024-08-01,Active,20
823,2,2024-09-01,Active,20
823,2,2024-10-01,Active,20
823,2,2024-11-01,Active,20
823,2,2024-12-01,Active,20
823,2,2025-01-01,Active,20
823,2,2025-02-01,Active,20
824,4,2024-06-28,Active,100
824,4,2024-07-28,Active,100
824,4,2024-08-28,Active,100
824,4,2024-09-28,Active,100
824,4,2024-10-28,Active,100
824,4,2024-11-28,Active,100
824,4,2024-12-28,Active,100
824,4,2025-01-28,Cancelled,100
825,2,2023-11-02,Active,20
825,2,2023-12-02,Active,20
825,2,2024-01-02,Active,20
825,2,2024-02-02,Active,20
826,2,2025-04-04,Active,20
827,4,2025-02-09,Active,100
827,4,2025-03-09,Active,100
827,4,2025-04-09,Active,100
828,1,2023-07-26,Active,0
828,1,2023-08-26,Active,0
828,1,2023-09-26,Active,0
828,1,2023-10-26,Active,0
828,1,2023-11-26,Active,0
828,1,2023-12-26,Active,0
828,1,2024-01-26,Active,0
828,1,2024-02-26,Active,0
828,1,2024-03-26,Active,0
828,1,2024-04-26,Active,0
828,1,2024-05-26,Active,0
828,1,2024-06-26,Active,0
828,1,2024-07-26,Active,0
828,1,2024-08-26,Active,0
828,1,2024-09-26,Active,0
828,1,2024-10-26,Active,0
828,1,2024-11-26,Active,0
828,1,2024-12-26,Active,0
828,1,2025-01-26,Active,0
828,1,2025-02-26,Active,0
828,1,2025-03-26,Active,0
829,4,2024-04-11,Active,100
829,4,2024-05-11,Active,100
829,4,2024-06-11,Active,100
829,4,2024-07-11,Active,100
829,4,2024-08-11,Active,100
829,4,2024-09-11,Active,100
829,4,2024-10-11,Active,100
829,4,2024-11-11,Active,100
829,4,2024-12-11,Active,100
829,4,2025-01-11,Active,100
829,4,2025-02-11,Active,100
829,4,2025-03-11,Active,100
829,4,2025-04-11,Active,100
830,1,2023-08-04,Active,0
830,1,2023-09-04,Active,0
830,1,2023-10-04,Active,0
830,1,2023-11-04,Active,0
831,2,2025-01-04,Active,20
831,2,2025-02-04,Active,20
831,2,2025-03-04,Active,20
831,2,2025-04-04,Active,20
832,1,2024-04-17,Active,0
832,1,2024-05-17,Active,0
833,3,2024-09-22,Active,50
833,3,2024-10-22,Active,50
833,3,2024-11-22,Active,50
833,3,2024-12-22,Active,50
833,3,2025-01-22,Active,50
833,3,2025-02-22,Active,50
833,3,2025-03-22,Active,50
833,3,2025-04-22,Active,50
834,2,2024-06-08,Active,20
834,2,2024-07-08,Active,20
834,2,2024-08-08,Active,20
834,2,2024-09-08,Active,20
834,2,2024-10-08,Active,20
834,2,2024-11-08,Active,20
834,2,2024-12-08,Active,20
834,2,2025-01-08,Active,20
834,2,2025-02-08,Active,20
834,2,2025-03-08,Active,20
834,2,2025-04-08,Active,20
835,3,2024-06-30,Active,50
835,3,2024-07-30,Active,50
835,3,2024-08-30,Active,50
835,3,2024-09-30,Active,50
835,3,2024-10-30,Active,50
835,3,2024-11-30,Active,50
835,3,2024-12-30,Active,50
835,3,2025-01-30,Active,50
835,3,2025-02-28,Active,50
835,3,2025-03-30,Active,50
836,1,2024-07-28,Active,0
836,1,2024-08-28,Active,0
836,1,2024-09-28,Active,0
836,1,2024-10-28,Active,0
836,1,2024-11-28,Active,0
836,1,2024-12-28,Active,0
836,1,2025-01-28,Active,0
836,1,2025-02-28,Active,0
836,1,2025-03-28,Active,0
837,1,2023-12-25,Active,0
837,1,2024-01-25,Active,0
837,1,2024-02-25,Active,0
837,1,2024-03-25,Active,0
837,1,2024-04-25,Active,0
837,1,2024-05-25,Active,0
837,1,2024-06-25,Active,0
837,1,2024-07-25,Active,0
837,1,2024-08-25,Active,0
837,1,2024-09-25,Active,0
837,1,2024-10-25,Active,0
837,1,2024-11-25,Active,0
838,1,2024-11-29,Active,0
838,1,2024-12-29,Active,0
838,1,2025-01-29,Cancelled,0
839,1,2025-03-15,Active,0
839,1,2025-04-15,Active,0
840,4,2024-03-31,Active,100
840,4,2024-04-30,Active,100
840,4,2024-05-31,Active,100
840,4,2024-06-30,Active,100
840,4,2024-07-31,Active,100
840,4,2024-08-31,Active,100
840,4,2024-09-30,Active,100
840,4,2024-10-31,Active,100
840,4,2024-11-30,Active,100
840,4,2024-12-31,Active,100
840,4,2025-01-31,Active,100
840,4,2025-02-28,Active,100
840,4,2025-03-31,Active,100
841,1,2024-08-10,Active,0
841,1,2024-09-10,Active,0
841,1,2024-10-10,Active,0
841,1,2024-11-10,Active,0
841,1,2024-12-10,Active,0
841,1,2025-01-10,Active,0
841,1,2025-02-10,Active,0
841,1,2025-03-10,Active,0
841,1,2025-04-10,Active,0
842,3,2025-01-15,Active,50
843,3,2024-11-01,Active,50
843,3,2024-12-01,Active,50
843,3,2025-01-01,Active,50
843,3,2025-02-01,Active,50
843,3,2025-03-01,Active,50
843,3,2025-04-01,Active,50
844,1,2025-03-15,Active,0
844,1,2025-04-15,Active,0
845,2,2024-05-19,Active,20
845,2,2024-06-19,Active,20
845,2,2024-07-19,Active,20
845,2,2024-08-19,Active,20
846,1,2024-03-19,Active,0
846,1,2024-04-19,Active,0
846,1,2024-05-19,Active,0
846,1,2024-06-19,Active,0
846,1,2024-07-19,Active,0
846,1,2024-08-19,Active,0
846,1,2024-09-19,Active,0
846,1,2024-10-19,Active,0
846,1,2024-11-19,Active,0
846,1,2024-12-19,Active,0
846,1,2025-01-19,Active,0
846,1,2025-02-19,Active,0
846,1,2025-03-19,Active,0
846,1,2025-04-19,Cancelled,0
847,1,2025-01-27,Active,0
847,1,2025-02-27,Active,0
847,1,2025-03-27,Active,0
848,1,2025-03-27,Active,0
849,2,2024-06-21,Active,20
849,2,2024-07-21,Active,20
849,2,2024-08-21,Active,20
849,2,2024-09-21,Active,20
849,2,2024-10-21,Active,20
849,2,2024-11-21,Active,20
849,2,2024-12-21,Active,20
849,2,2025-01-21,Active,20
849,2,2025-02-21,Active,20
849,2,2025-03-21,Active,20
849,2,2025-04-21,Active,20
850,2,2024-04-03,Active,20
850,2,2024-05-03,Active,20
850,2,2024-06-03,Active,20
850,2,2024-07-03,Active,20
850,2,2024-08-03,Active,20
850,2,2024-09-03,Active,20
850,2,2024-10-03,Active,20
850,2,2024-11-03,Active,20
850,2,2024-12-03,Active,20
850,2,2025-01-03,Active,20
850,2,2025-02-03,Active,20
850,2,2025-03-03,Active,20
850,2,2025-04-03,Active,20
851,2,2025-03-19,Active,20
851,2,2025-04-19,Active,20
852,2,2023-08-24,Active,20
852,2,2023-09-24,Active,20
852,2,2023-10-24,Active,20
852,2,2023-11-24,Active,20
852,2,2023-12-24,Active,20
852,2,2024-01-24,Active,20
852,2,2024-02-24,Active,20
852,2,2024-03-24,Active,20
852,2,2024-04-24,Active,20
852,2,2024-05-24,Active,20
852,2,2024-06-24,Active,20
852,2,2024-07-24,Active,20
852,2,2024-08-24,Active,20
852,2,2024-09-24,Cancelled,20
853,1,2024-11-20,Active,0
853,1,2024-12-20,Active,0
853,1,2025-01-20,Active,0
853,1,2025-02-20,Active,0
853,1,2025-03-20,Active,0
853,1,2025-04-20,Cancelled,0
854,2,2025-02-20,Active,20
854,2,2025-03-20,Active,20
854,2,2025-04-20,Active,20
855,3,2024-04-25,Active,50
855,3,2024-05-25,Active,50
855,3,2024-06-25,Active,50
855,3,2024-07-25,Active,50
855,3,2024-08-25,Active,50
855,3,2024-09-25,Active,50
855,3,2024-10-25,Active,50
855,3,2024-11-25,Active,50
855,3,2024-12-25,Active,50
855,3,2025-01-25,Active,50
855,3,2025-02-25,Active,50
855,3,2025-03-25,Active,50
856,1,2024-04-06,Active,0
856,1,2024-05-06,Active,0
856,1,2024-06-06,Active,0
856,1,2024-07-06,Active,0
856,1,2024-08-06,Active,0
856,1,2024-09-06,Active,0
856,1,2024-10-06,Active,0
856,1,2024-11-06,Active,0
856,1,2024-12-06,Active,0
856,1,2025-01-06,Active,0
856,1,2025-02-06,Active,0
856,1,2025-03-06,Active,0
856,1,2025-04-06,Active,0
857,1,2023-11-10,Active,0
857,1,2023-12-10,Active,0
857,1,2024-01-10,Active,0
857,1,2024-02-10,Active,0
857,1,2024-03-10,Active,0
857,1,2024-04-10,Active,0
857,1,2024-05-10,Active,0
857,1,2024-06-10,Active,0
857,1,2024-07-10,Active,0
858,3,2024-11-26,Active,50
858,3,2024-12-26,Active,50
858,3,2025-01-26,Active,50
858,3,2025-02-26,Active,50
858,3,2025-03-26,Active,50
859,1,2023-11-01,Active,0
859,1,2023-12-01,Active,0
859,1,2024-01-01,Active,0
859,1,2024-02-01,Active,0
859,1,2024-03-01,Active,0
859,1,2024-04-01,Active,0
859,1,2024-05-01,Active,0
859,1,2024-06-01,Active,0
859,1,2024-07-01,Active,0
859,1,2024-08-01,Active,0
859,1,2024-09-01,Active,0
859,1,2024-10-01,Active,0
859,1,2024-11-01,Active,0
859,1,2024-12-01,Active,0
859,1,2025-01-01,Active,0
859,1,2025-02-01,Active,0
859,1,2025-03-01,Active,0
859,1,2025-04-01,Active,0
860,2,2025-02-03,Active,20
860,2,2025-03-03,Active,20
860,2,2025-04-03,Active,20
861,1,2024-08-30,Active,0
861,1,2024-09-30,Active,0
861,1,2024-10-30,Active,0
861,1,2024-11-30,Active,0
861,1,2024-12-30,Active,0
861,1,2025-01-30,Active,0
861,1,2025-02-28,Active,0
861,1,2025-03-30,Active,0
862,1,2023-11-24,Active,0
862,1,2023-12-24,Active,0
862,1,2024-01-24,Active,0
862,1,2024-02-24,Active,0
862,1,2024-03-24,Active,0
862,1,2024-04-24,Active,0
862,1,2024-05-24,Active,0
862,1,2024-06-24,Active,0
862,1,2024-07-24,Active,0
862,1,2024-08-24,Active,0
862,1,2024-09-24,Active,0
862,1,2024-10-24,Active,0
862,1,2024-11-24,Active,0
862,1,2024-12-24,Active,0
863,1,2024-12-07,Active,0
863,1,2025-01-07,Active,0
863,1,2025-02-07,Active,0
863,1,2025-03-07,Active,0
863,1,2025-04-07,Active,0
864,1,2024-12-17,Active,0
864,1,2025-01-17,Active,0
864,1,2025-02-17,Active,0
864,1,2025-03-17,Active,0
864,1,2025-04-17,Active,0
865,2,2024-05-31,Active,20
865,2,2024-06-30,Active,20
865,2,2024-07-31,Active,20
865,2,2024-08-31,Active,20
865,2,2024-09-30,Active,20
865,2,2024-10-31,Active,20
865,2,2024-11-30,Active,20
865,2,2024-12-31,Active,20
865,2,2025-01-31,Active,20
866,2,2024-05-03,Active,20
866,2,2024-06-03,Active,20
866,2,2024-07-03,Active,20
866,2,2024-08-03,Active,20
866,2,2024-09-03,Active,20
866,2,2024-10-03,Active,20
866,2,2024-11-03,Active,20
866,2,2024-12-03,Active,20
866,2,2025-01-03,Active,20
866,2,2025-02-03,Active,20
866,2,2025-03-03,Active,20
867,3,2024-08-21,Active,50
867,3,2024-09-21,Active,50
867,3,2024-10-21,Active,50
867,3,2024-11-21,Active,50
867,3,2024-12-21,Active,50
867,3,2025-01-21,Active,50
867,3,2025-02-21,Active,50
867,3,2025-03-21,Cancelled,50
868,3,2023-10-25,Active,50
868,3,2023-11-25,Active,50
868,3,2023-12-25,Active,50
869,2,2023-11-22,Active,20
869,2,2023-12-22,Active,20
869,2,2024-01-22,Active,20
869,2,2024-02-22,Active,20
869,2,2024-03-22,Active,20
869,2,2024-04-22,Active,20
869,2,2024-05-22,Active,20
869,2,2024-06-22,Active,20
869,2,2024-07-22,Cancelled,20
870,3,2024-03-29,Active,50
870,3,2024-04-29,Active,50
870,3,2024-05-29,Active,50
870,3,2024-06-29,Active,50
870,3,2024-07-29,Active,50
870,3,2024-08-29,Active,50
870,3,2024-09-29,Active,50
870,3,2024-10-29,Active,50
870,3,2024-11-29,Active,50
870,3,2024-12-29,Active,50
870,3,2025-01-29,Active,50
870,3,2025-02-28,Active,50
870,3,2025-03-29,Active,50
871,1,2023-06-22,Active,0
871,1,2023-07-22,Active,0
871,1,2023-08-22,Active,0
871,1,2023-09-22,Active,0
871,1,2023-10-22,Active,0
871,1,2023-11-22,Active,0
871,1,2023-12-22,Active,0
871,1,2024-01-22,Active,0
872,2,2024-10-28,Active,20
872,2,2024-11-28,Active,20
872,2,2024-12-28,Active,20
872,2,2025-01-28,Active,20
872,2,2025-02-28,Active,20
872,2,2025-03-28,Active,20
873,3,2023-11-30,Active,50
873,3,2023-12-30,Active,50
873,3,2024-01-30,Active,50
873,3,2024-02-29,Active,50
873,3,2024-03-30,Active,50
873,3,2024-04-30,Active,50
873,3,2024-05-30,Active,50
873,3,2024-06-30,Active,50
873,3,2024-07-30,Active,50
873,3,2024-08-30,Active,50
873,3,2024-09-30,Active,50
873,3,2024-10-30,Active,50
873,3,2024-11-30,Active,50
873,3,2024-12-30,Active,50
873,3,2025-01-30,Active,50
873,3,2025-02-28,Active,50
873,3,2025-03-30,Active,50
874,1,2023-10-22,Active,0
874,1,2023-11-22,Active,0
874,1,2023-12-22,Active,0
874,1,2024-01-22,Active,0
874,1,2024-02-22,Active,0
874,1,2024-03-22,Active,0
874,1,2024-04-22,Active,0
874,1,2024-05-22,Active,0
874,1,2024-06-22,Active,0
874,1,2024-07-22,Active,0
874,1,2024-08-22,Active,0
874,1,2024-09-22,Active,0
874,1,2024-10-22,Active,0
874,1,2024-11-22,Active,0
874,1,2024-12-22,Active,0
874,1,2025-01-22,Active,0
874,1,2025-02-22,Active,0
874,1,2025-03-22,Active,0
874,1,2025-04-22,Active,0
875,2,2023-11-20,Active,20
875,2,2023-12-20,Active,20
875,2,2024-01-20,Active,20
875,2,2024-02-20,Active,20
875,2,2024-03-20,Active,20
875,2,2024-04-20,Active,20
875,2,2024-05-20,Active,20
875,2,2024-06-20,Active,20
875,2,2024-07-20,Active,20
875,2,2024-08-20,Active,20
875,2,2024-09-20,Active,20
875,2,2024-10-20,Active,20
875,2,2024-11-20,Active,20
875,2,2024-12-20,Active,20
875,2,2025-01-20,Active,20
875,2,2025-02-20,Active,20
875,2,2025-03-20,Active,20
875,2,2025-04-20,Active,20
876,1,2024-01-08,Active,0
876,1,2024-02-08,Active,0
876,1,2024-03-08,Active,0
876,1,2024-04-08,Active,0
876,1,2024-05-08,Active,0
876,1,2024-06-08,Active,0
876,1,2024-07-08,Active,0
876,1,2024-08-08,Active,0
876,1,2024-09-08,Active,0
876,1,2024-10-08,Active,0
876,1,2024-11-08,Active,0
876,1,2024-12-08,Active,0
876,1,2025-01-08,Cancelled,0
877,2,2023-12-27,Active,20
877,2,2024-01-27,Active,20
877,2,2024-02-27,Active,20
877,2,2024-03-27,Active,20
877,2,2024-04-27,Active,20
877,2,2024-05-27,Active,20
877,2,2024-06-27,Active,20
877,2,2024-07-27,Active,20
877,2,2024-08-27,Active,20
877,2,2024-09-27,Active,20
877,2,2024-10-27,Cancelled,20
878,3,2025-03-16,Cancelled,50
879,3,2024-06-15,Active,50
